n,%adqui
0.30012401818933443,2
0.43120344962759705,2
0.2573099415204678,2
0.2902048835251193,2
0.2245939675174014,2
0.4328815041539134,2
0.4644742184328055,2
0.08,2
0.2988777318369758,2
0.25940482874789444,2
0.09523809523809523,2
0.43322592194772647,2
0.5707395498392283,2
0.36277665995975855,2
0.4065467266366817,2
0.4175841710547311,2
0.3260091977516607,2
0.3255142547816673,2
0.43776966478592766,2
0.5080475857242828,2
0.4321297989031079,2
0.4930784442979565,2
0.43319268635724334,2
0.40402273721031917,2
0.4123568205484207,2
0.4739109621828626,2
0.14072494669509594,2
0.41099753260486427,2
0.6976744186046512,2
0.4537281861448969,2
0.35313001605136435,2
0.34753470560076594,2
0.5124434389140271,2
0.31264803410705827,2
0.40923182914226663,2
0.3311827956989247,2
0.24731732243229432,2
0.3588729609490855,2
0.4774682507169193,2
0.20602006688963212,2
0.2966684294024326,2
0.49581666060385593,2
0.22431372549019607,2
0.2556846892369884,2
0.3983903420523139,2
0.57984496124031,2
0.27196467991169976,2
0.22549647661755284,2
0.4641117245859045,2
0.5220830586684245,2
0.5405122843700993,2
0.2918048318332544,2
0.3197374589779653,2
0.5700687466948704,2
0.4768380790480238,2
0.4511814534106108,2
0.33587786259541985,2
0.2990067956089911,2
0.5219970341077608,2
0.31327514928801103,2
0.5437469105289174,2
0.44463157894736843,2
0.4435067979371777,2
0.4617178390983288,2
0.37253057384760113,2
0.5866666666666667,2
0.3313807531380753,2
0.40583440583440583,2
0.5371564302680693,2
0.4255096706743335,2
0.32945091514143093,2
0.4022503516174402,2
0.15625,2
0.3153732081067721,2
0.3861188671719186,2
0.3777262180974478,2
0.35873314518657884,2
0.6090969017798286,2
0.4177911044477761,2
0.5472636815920398,2
0.2704363859864782,2
0.40835266821345706,2
0.36252670125114433,2
0.4217565760142666,2
0.48102564102564105,2
0.4508172362555721,2
0.3274080198429103,2
0.48200270635994585,2
0.2037037037037037,2
0.4326433661350526,2
0.7894736842105263,2
0.37628361858190706,2
0.3206997084548105,2
0.43499752842313394,2
0.2598936798582398,2
0.39046034387132555,2
0.44016005820298293,2
0.43178554332216373,2
0.4662813102119461,2
0.2617214835549335,2
0.4998613806487386,2
0.4596747427812811,2
0.3934593765968319,2
0.15217391304347827,2
0.4509929532351057,2
0.5712545676004872,2
0.36164383561643837,2
0.45674740484429066,2
0.41280767626199416,2
0.38378502526412495,2
0.31169686985172984,2
0.36490101658640983,2
0.38030815482901165,2
0.3432902362906821,2
0.36685194542698335,2
0.56962911126662,2
0.317249029395452,2
0.2660861151427189,2
0.2562396006655574,2
0.4195086175284195,2
0.32421052631578945,2
0.45316762655350107,2
0.36374372601121935,2
0.6545454545454545,2
0.2500980007840063,2
0.5210800568450971,2
0.5167630057803468,2
0.476448294531673,2
0.4726824109975326,2
0.43357984113941384,2
0.10714285714285714,2
0.425161045850701,2
0.37718971300782705,2
0.4123300515705579,2
0.46536224219989425,2
0.21818181818181817,2
0.41981323589118963,2
0.3367852318775326,2
0.3938417472252059,2
0.14583333333333334,2
0.32771462171697374,2
0.45183374083129585,2
0.5957446808510638,2
0.5108853410740203,2
0.43019554342883126,2
0.41896618732996505,2
0.34966887417218545,2
0.4920071047957371,2
0.374009973599296,2
0.3078460769615192,2
0.35123367198838895,2
0.4160288158487168,2
0.4176600441501104,2
0.3487250172294969,2
0.42483660130718953,2
0.32668213457076567,2
0.2533103051237766,2
0.5952380952380952,2
0.6145251396648045,2
0.3799654576856649,2
0.4434108527131783,2
0.39233169861792244,2
0.561993769470405,2
0.37057832678270636,2
0.6130416130416131,2
0.3618771165940977,2
0.37133999311057525,2
0.36702649656526004,2
0.420671834625323,2
0.6097560975609756,2
0.3638511518015357,2
0.43982751862014896,2
0.3012224938875306,2
0.34687689508793207,2
0.524187725631769,2
0.32338079926504365,2
0.46186144156752973,2
0.37399065023374417,2
0.4998166483314998,2
0.2786413356361543,2
0.458906967042136,2
0.41429853425067303,2
0.40848806366047746,2
0.26680141485598785,2
0.2568356374807988,2
0.14893617021276595,2
0.38632800250862337,2
0.4168101963486049,2
0.37790501852475583,2
0.6341463414634146,2
0.3943705536653263,2
0.3224648519294047,2
0.4047010730710271,2
0.2240325865580448,2
0.41433164905833714,2
0.5427086716466385,2
0.5097862089732008,2
0.37693574958813836,2
0.5093013642000827,2
0.4288245717660957,2
0.305409286740067,2
0.42692897291773124,2
0.37108630547236593,2
0.46481320590790615,2
0.4515090543259557,2
0.28012733060482037,2
0.3174464363795365,2
0.22,2
0.4623472577436772,2
0.4276292953835474,2
0.34404865334491747,2
0.37513321492007107,2
0.40679660169915044,2
0.7741935483870968,2
0.28766344513928366,2
0.6585365853658537,2
0.506605222734255,2
0.4261052631578947,2
0.353969919552291,2
0.4641350210970464,2
0.48746355685131193,2
0.44026682838083686,2
0.552156862745098,2
0.3400220913107511,2
0.17731721358664365,2
0.25014961101137045,2
0.3514592933947773,2
0.4584615384615385,2
0.5349019607843137,2
0.26136829168373615,2
0.500222915737851,2
0.21327367636092467,2
0.5938766321476813,2
0.3589031586254773,2
0.49094736842105263,2
0.6466060181945417,2
0.2976324689966178,2
0.20006995452955578,2
0.5056234718826406,2
0.40383813099707966,2
0.42443729903536975,2
0.4830109775222164,2
0.524988743809095,2
0.2953659592897358,2
0.4491879350348028,2
0.3824807756603143,2
0.36290682122157825,2
0.41918451158697567,2
0.28187059577194107,2
0.267777065983344,2
0.5387755102040817,2
0.5109464466150219,2
0.28104241185487994,2
0.35918367346938773,2
0.3405902273826802,2
0.23087013554875382,2
0.6511627906976745,2
0.35085646780862373,2
0.3791287697462901,2
0.2501291989664083,2
0.6857142857142857,2
0.27286821705426356,2
0.4565121412803532,2
0.3101409731696226,2
0.43842616249361266,2
0.3469013568023469,2
0.42875703767864876,2
0.3550122249388753,2
0.5124792013311148,2
0.4262788365095286,2
0.3869897112512446,2
0.2970859985785359,2
0.5244129705553485,2
0.531501657981999,2
0.3637730176625329,2
0.45389473684210524,2
0.475697710881154,2
0.2893150684931507,2
0.5038817005545286,2
0.5002418964683115,2
0.47895500725689405,2
0.2742940960762743,2
0.4119482835488186,2
0.25287356321839083,2
0.44966785896780787,2
0.35592479230432883,2
0.5469981807155853,2
0.3586443586443586,2
0.5098039215686274,2
0.28274839347503705,2
0.3424825891028267,2
0.5253899767673416,2
0.3680823680823681,2
0.16934919524142758,2
0.21890547263681592,2
0.23203691496374423,2
0.39823399558498895,2
0.44365361803084225,2
0.3540937718684395,2
0.32160259880887926,2
0.308815272318922,2
0.16279069767441862,2
0.36751740139211136,2
0.5403523146251537,2
0.5278283012004366,2
0.37390904915020673,2
0.33712308452792883,2
0.36952068824252354,2
0.36612184249628527,2
0.5458304617505169,2
0.39581288845273144,2
0.34799802273850716,2
0.47751937984496123,2
0.12121212121212122,2
0.495537611559711,2
0.495364238410596,2
0.40813883901855175,2
0.2948779320248923,2
0.4018655266226195,2
0.220508866615266,2
0.725,2
0.3403852226081465,2
0.30787172011661806,2
0.39580209895052476,2
0.412445153570004,2
0.3335630599586492,2
0.2617662612374405,2
0.3501591632560255,2
0.5326916694324594,2
0.23183582917359954,2
0.37405857740585774,2
0.6578947368421053,2
0.24095585794888816,2
0.5150501672240803,2
0.5078071961982349,2
0.312677657760091,2
0.5067926757235677,2
0.33567287152883735,2
0.5717660956881275,2
0.4918801876578852,2
0.3827241079199304,2
0.675,2
0.4869215291750503,2
0.5259475218658892,2
0.6326530612244898,2
0.31126831733198584,2
0.5794094173982443,2
0.44878878028049296,2
0.28916518650088807,2
0.31266149870801035,2
0.4613501224204267,2
0.421254188606989,2
0.25775327360441075,2
0.2539349422875131,2
0.3479636219849743,2
0.4262554369315935,2
0.606192549588776,2
0.1231630510846746,2
0.419993057965984,2
0.3624382207578254,2
0.47252053063802907,2
0.37643932683790965,2
0.45790554414784396,2
0.2960556844547564,2
0.5726269315673289,2
0.4288034650785057,2
0.5694117647058824,2
0.25882352941176473,2
0.3963963963963964,2
0.5336752136752136,2
0.4059308072487644,2
0.5195130683852488,2
0.15802075019952114,2
0.4113188479029813,2
0.23268112109994712,2
0.14296028880866427,2
0.4895984518626028,2
0.44731977818853974,2
0.4308176100628931,2
0.3565961278703287,2
0.35344043649590784,2
0.26883910386965376,2
0.3490216816499207,2
0.2001516300227445,2
0.5654967869500741,2
0.6039215686274509,2
0.5658515658515658,2
0.5824436536180309,2
0.482833281781627,2
0.19061371841155234,2
0.3872387238723872,2
0.43774872086412736,2
0.3985141158989599,2
0.4618075801749271,2
0.4590690208667737,2
0.4382651276670164,2
0.5620848237097599,2
0.45212068211630957,2
0.480606330806955,2
0.39497307001795334,2
0.4042259990813045,2
0.36631444124239515,2
0.1956521739130435,2
0.5634559735427863,2
0.5516034985422741,2
0.3794292881781123,2
0.5717141429285357,2
0.19730941704035873,2
0.352,2
0.49507735583684953,2
0.33668561434193267,2
0.6014209591474245,2
0.5206496519721577,2
0.34135901551631886,2
0.47726324572382145,2
0.3246908655763861,2
0.3814405888538381,2
0.42718446601941745,2
0.38455772113943026,2
0.18,2
0.2942159812771648,2
0.5447195553309753,2
0.6739130434782609,2
0.5003073140749846,2
0.4644396551724138,2
0.23093072078376486,2
0.6445643793369313,2
0.5543945912722803,2
0.3059000375798572,2
0.2711432214194645,2
0.5002471576866041,2
0.43316156411033646,2
0.3855992420653719,2
0.5094736842105263,2
0.35412474849094566,2
0.29185091598231205,2
0.2601182355616189,2
0.587554846429996,2
0.4066543438077634,2
0.17656500802568217,2
0.5413870246085011,2
0.27059262020126723,2
0.455452865064695,2
0.3399702823179792,2
0.4833929483903935,2
0.3815028901734104,2
0.4370860927152318,2
0.4213046080191502,2
0.351691042047532,2
0.5913163335630599,2
0.35963041933191187,2
0.2913068508923431,2
0.5160363810435615,2
0.40347028320702033,2
0.35979258077383325,2
0.2604361370716511,2
0.30248545742993127,2
0.35950266429840144,2
0.6107501476668635,2
0.4913294797687861,2
0.36297786720321934,2
0.33633869070952566,2
0.5103338632750397,2
0.31353919239904987,2
0.4001455074572572,2
0.5659163987138264,2
0.3577829405907733,2
0.4556506078343089,2
0.3050471436494731,2
0.5194578049846961,2
0.3944031482291211,2
0.4201909959072306,2
0.44084778420038534,2
0.33357400722021663,2
0.39111111111111113,2
0.76,2
0.5229974160206718,2
0.5002030044660982,2
0.32867814225397857,2
0.2667821567778259,2
0.3372508942258559,2
0.4459601259181532,2
0.2769685039370079,2
0.5281111813013266,2
0.5564135564135564,2
0.44816296835212804,2
0.36605657237936773,2
0.5325116872078198,2
0.3854818523153942,2
0.42191780821917807,2
0.12507106310403637,2
0.30506288294098677,2
0.3334456045806669,2
0.2746321890325457,2
0.5368829728230726,2
0.3622108976871815,2
0.33342518600165333,2
0.25594923320994184,2
0.48668860305115164,2
0.35666271253459864,2
0.4370099320439101,2
0.48713345302214245,2
0.5035897435897436,2
0.41364232619151725,2
0.37323741007194244,2
0.46001045478306324,2
0.43349753694581283,2
0.4035154757355751,2
0.36475603979156795,2
0.6368022053756031,2
0.4506349856616141,2
0.31663788140472077,2
0.6078431372549019,2
0.41796200345423146,2
0.1819434872501723,2
0.36622005684125053,2
0.3807261621988463,2
0.555956678700361,2
0.32092065868263475,1
0.37074721780604136,1
0.5302491103202847,1
0.6070516096065406,1
0.6197046249514185,1
0.25013535462912834,1
0.3057099545224861,1
0.3046448087431694,1
0.501718884287835,1
0.5505876341338783,1
0.570164609053498,1
0.3654201292705448,1
0.5899396378269618,1
0.5333488805970149,1
0.38771343726800295,1
0.4367485624673288,1
0.32295023272466883,1
0.5226234003656307,1
0.36313705909625876,1
0.4175539568345324,1
0.4456993918331885,1
0.41463994296126117,1
0.4063943161634103,1
0.4628524306919029,1
0.38575342465753426,1
0.3280639431616341,1
0.4673752583407145,1
0.5097130242825607,1
0.4851220327649616,1
0.37204058624577224,1
0.40371477369769426,1
0.32649194821597727,1
0.49606837606837606,1
0.4083333333333333,1
0.4719004719004719,1
0.36563185951709,1
0.43156486847971465,1
0.22139396198285502,1
0.47981084030556564,1
0.29240993354319694,1
0.48593864134404674,1
0.5498721227621484,1
0.35311734277157636,1
0.4050268610897928,1
0.28750340321263274,1
0.5256762054096433,1
0.3150733977801647,1
0.5047976637463496,1
0.2774643212744773,1
0.2093761015156856,1
0.3297048863086599,1
0.5076376554174068,1
0.3512669212079139,1
0.41112650046168053,1
0.5778170793329964,1
0.24705221785513756,1
0.3924159231297186,1
0.6159155501421031,1
0.3168489065606362,1
0.3862014896119169,1
0.4789000816771032,1
0.4947343226424126,1
0.35385794583546243,1
0.4349510603588907,1
0.38581314878892736,1
0.5052887537993921,1
0.37543554006968644,1
0.4602091859936335,1
0.3038341506910388,1
0.2794980443285528,1
0.32725231546449624,1
0.2734877734877735,1
0.21368653421633554,1
0.6238630283574104,1
0.4564983888292159,1
0.7263389581804842,1
0.2351068667576171,1
0.4181885948565039,1
0.40615384615384614,1
0.5301412332070272,1
0.40178904211703315,1
0.4434838296509766,1
0.180669614655717,1
0.24690647482014388,1
0.4130162703379224,1
0.5143640825754294,1
0.40015816528272047,1
0.21069433359936154,1
0.5606758832565284,1
0.2696700507614213,1
0.37630378096479794,1
0.25300575013068477,1
0.40015157256536565,1
0.33344316309719935,1
0.24612053410321183,1
0.20326936744847193,1
0.1931364724660814,1
0.5002583979328166,1
0.27837089758797945,1
0.30169613857813066,1
0.15502882767456758,1
0.2565597667638484,1
0.03125,1
0.5032925682031985,1
0.26328386787936814,1
0.2080144079243584,1
0.4220276187268441,1
0.36859344894026974,1
0.5756114364450569,1
0.42427216225057246,1
0.3429402432575357,1
0.44083592205591643,1
0.3834083975010896,1
0.33955383955383955,1
0.42078671959581376,1
0.5290773939658941,1
0.3918150814702539,1
0.4738706820194863,1
0.4187522030313712,1
0.20499440924338427,1
0.4523364485981308,1
0.44354110207768743,1
0.30301638340223547,1
0.44200988467874797,1
0.41115769106739763,1
0.3819621870209504,1
0.541093032957864,1
0.37291052114060963,1
0.3587902523933856,1
0.4547155258709815,1
0.5650741350906096,1
0.48444231689803735,1
0.5492562447375807,1
0.4562913907284768,1
0.4543951501791127,1
0.23010459299681674,1
0.4418340280409246,1
0.5269651039830807,1
0.30985915492957744,1
0.2881047653692252,1
0.427772373540856,1
0.4349184311003124,1
0.5912144702842377,1
0.5321722302854378,1
0.4521833273186575,1
0.6070096942580164,1
0.36464088397790057,1
0.5061096902529127,1
0.4826485839648983,1
0.3930166463662201,1
0.2625745950554135,1
0.39215945089757126,1
0.6546883773161145,1
0.645031169783645,1
0.3098478783026421,1
0.31302196102691,1
0.605191256830601,1
0.4795005590756616,1
0.35671846435100546,1
0.5272500778573653,1
0.197658589708685,1
0.47420577091227045,1
0.40688976377952757,1
0.40549036043587594,1
0.5265404602821084,1
0.3953061972863953,1
0.6208023774145617,1
0.4040632054176072,1
0.2531574515857424,1
0.49735322425409045,1
0.5125685557586838,1
0.3936627282491944,1
0.229453483521068,1
0.3967071736573893,1
0.4169298799747315,1
0.25227362593910635,1
0.31636222308589196,1
0.48871673964297746,1
0.6730769230769231,1
0.42728564661297963,1
0.23626026531901453,1
0.5583777140516182,1
0.3688768606224628,1
0.617630544637844,1
0.5891864578069732,1
0.31419411250364326,1
0.3065051443743777,1
0.2748625687156422,1
0.4517785111844518,1
0.42153366027641553,1
0.33346988938959443,1
0.575013068478829,1
0.2806673209028459,1
0.35833050559891416,1
0.41527241527241526,1
0.6671987230646449,1
0.33597979068928185,1
0.45496939667735353,1
0.3733589497278258,1
0.3056520366277234,1
0.3001705514496873,1
0.16405667412378822,1
0.34108527131782945,1
0.4832881662149955,1
0.3201663201663202,1
0.5270773046713518,1
0.3902709554745682,1
0.3825503355704698,1
0.4010345766403485,1
0.29716343989194055,1
0.37849462365591396,1
0.43090452261306533,1
0.2843465773097176,1
0.5239887111947319,1
0.407024230873945,1
0.38780280492987673,1
0.41550260202684197,1
0.23883654240065547,1
0.426506873457878,1
0.3984585741811175,1
0.47767308480131093,1
0.5526525727961707,1
0.5133640552995392,1
0.4016534619359283,1
0.44098963557338683,1
0.48094413165872674,1
0.17343844754396603,1
0.39810526315789474,1
0.40110049232551404,1
0.30013642564802184,1
0.28898756660746006,1
0.14291514413317094,1
0.5391459074733096,1
0.515083295812697,1
0.2991925201869953,1
0.26286093594424165,1
0.20010700909577314,1
0.30560791705937795,1
0.29506051684658163,1
0.4203286205578907,1
0.3581102870041922,1
0.6039791567977262,1
0.5071965979718679,1
0.4286744056826203,1
0.37092042537587094,1
0.4196778995804574,1
0.5886287625418061,1
0.36281859070464767,1
0.1903420523138833,1
0.4418297197250132,1
0.34179613489958316,1
0.3657957244655582,1
0.20999438517686692,1
0.4234784626092336,1
0.48375812093953025,1
0.37201166180758016,1
0.45815217391304347,1
0.5403982228073062,1
0.24431517715494447,1
0.3435920992191089,1
0.5229603209986625,1
0.43215714805383776,1
0.354942798474626,1
0.4032428621783574,1
0.5610849327663487,1
0.2925782925782926,1
0.509692464655298,1
0.4759291202759918,1
0.36126315789473684,1
0.5002644103648863,1
0.4316224595246297,1
0.5361719718892104,1
0.33942953020134226,1
0.4820429104477612,1
0.23875968992248062,1
0.18526315789473685,1
0.3601637107776262,1
0.3385799230500175,1
0.32532347504621073,1
0.4646302250803859,1
0.36075949367088606,1
0.4502155172413793,1
0.5444579780755177,1
0.5390781563126252,1
0.36409043112513145,1
0.6704119850187266,1
0.49127080795777506,1
0.3877030162412993,1
0.484435117173837,1
0.3441848906560636,1
0.2881146909203021,1
0.4794824399260628,1
0.22987856537701215,1
0.18763326226012794,1
0.4130063634952662,1
0.5308584686774942,1
0.43100744805958446,1
0.7045454545454546,1
0.29470648116728876,1
0.2728883638511518,1
0.3209731543624161,1
0.5179826374534932,1
0.47485080988917305,1
0.32553134248049503,1
0.4249496981891348,1
0.5082851637764932,1
0.2935112189205579,1
0.2524436889077773,1
0.5612285600319107,1
0.3598298985933922,1
0.47956989247311826,1
0.5942766295707472,1
0.38956692913385826,1
0.2552204176334107,1
0.44920863309352516,1
0.5734886300610095,1
0.4573408401905587,1
0.21989005497251374,1
0.2765249537892791,1
0.3576268634241831,1
0.48021828103683495,1
0.4691810344827586,1
0.3460940536338904,1
0.2875816993464052,1
0.26953444051184317,1
0.3941509433962264,1
0.4839311908254434,1
0.26422647983986275,1
0.4456253089471083,1
0.41737089201877936,1
0.5418614534636634,1
0.5137353962740764,1
0.2215298952671351,1
0.44554833779136416,1
0.3007380073800738,1
0.5811904761904761,1
0.3438721136767318,1
0.3853149208487706,1
0.35079787234042553,1
0.1847445766270119,1
0.30222643297015633,1
0.4393074581430746,1
0.5807708964919879,1
0.4953251168720782,1
0.32410819286554293,1
0.29042904290429045,1
0.4435864435864436,1
0.5561959654178674,1
0.20006062443164596,1
0.4481288488867835,1
0.49053939565094606,1
0.3741906339406716,1
0.5602546612096407,1
0.23480278422273781,1
0.6389041095890411,1
0.33549844676645013,1
0.45586268390548373,1
0.536017529443988,1
0.2565099106101827,1
0.4449681175492099,1
0.47276361819090457,1
0.4200988467874794,1
0.46359143327841845,1
0.538031914893617,1
0.43628051269491386,1
0.4956195244055069,1
0.39482276119402987,1
0.5194260485651214,1
0.516209476309227,1
0.3591069970051729,1
0.30621713578719456,1
0.30287859824780977,1
0.11911207363291824,1
0.46510893590148406,1
0.49985611510791367,1
0.5975994946304485,1
0.38064516129032255,1
0.3234188034188034,1
0.3935892657472978,1
0.37547181115571265,1
0.32273838630806845,1
0.2693021529324425,1
0.2655935613682093,1
0.78125,1
0.5509933774834437,1
0.41653110233170654,1
0.2700770077007701,1
0.6080103359173127,1
0.3572878603329273,1
0.40998881848676855,1
0.5067887590779918,1
0.4062775007333529,1
0.37481304217768474,1
0.3831987533644992,1
0.5860338082232228,1
0.3841212744090442,1
0.46081307627829005,1
0.24230443377576955,1
0.3734971249346576,1
0.31647331786542926,1
0.38392384981491273,1
0.37853338795575586,1
0.6023936170212766,1
0.34127678181023174,1
0.5852125693160813,1
0.49424657534246574,1
0.3215590742996346,1
0.4968275331666987,1
0.23342175066312998,1
0.30489389346037243,1
0.3451809157861031,1
0.5296477931341953,1
0.3947292209672748,1
0.3269396551724138,1
0.30009093664746894,1
0.6024449877750612,1
0.2430939226519337,1
0.3659889094269871,1
0.44181925575900766,1
0.34068623136101966,1
0.2755102040816326,1
0.31594064145524176,1
0.6792452830188679,1
0.374822392725206,1
0.4543720190779014,1
0.45281400137268357,1
0.45974908520648194,1
0.5511512678519382,1
0.4107986039827551,1
0.6944444444444444,1
0.3779090583601862,1
0.4502380952380952,1
0.2613683771380893,1
0.4536379769299024,1
0.4425546685178757,1
0.5618515562649641,1
0.42576480493965757,1
0.3159154367770243,1
0.3801952580195258,1
0.33949779436715305,1
0.23184647302904565,1
0.273957769355712,1
0.4878137504547108,1
0.5969672785315243,1
0.4801076877056536,1
0.6226415094339622,1
0.46525593365742063,1
0.48036610569825805,1
0.5149844987943507,1
0.6966033390903857,1
0.43062751871042027,1
0.4998039984319875,1
0.16429056347589951,1
0.5410039761431411,1
0.6562266964951529,1
0.4020159399906235,1
0.3555054490792935,1
0.5426591598094413,1
0.2893649004133784,1
0.4742723492723493,1
0.460734352541487,1
0.2433428922572716,1
0.37315048718874055,1
0.4077008398035177,1
0.33346629437574793,1
0.35992723492723494,1
0.30865989356555396,1
0.2772983737139064,1
0.10641728474685586,1
0.4079802041447572,1
0.5617150281507146,1
0.9,1
0.5157055789967182,1
0.2871079093501426,1
0.42319482288828336,1
0.33812830687830686,1
0.05263157894736842,1
0.3770790020790021,1
0.36859458716856713,1
0.44221014492753624,1
0.4239056475391245,1
0.1320754716981132,1
0.7111111111111111,1
0.4320413436692506,1
0.4549414647427171,1
0.29539212694537686,1
0.31482412060301507,1
0.4117174959871589,1
0.37766176672619867,1
0.3170028818443804,1
0.16287678476996298,1
0.46414073071718537,1
0.4357330224424366,1
0.4930875576036866,1
0.32049608355091386,1
0.2744466800804829,1
0.40757894736842104,1
0.46241880606248065,1
0.4636716583471991,1
0.3635658914728682,1
0.4855472556024683,1
0.4483328740699917,1
0.573386827148111,1
0.20642367376398413,1
0.47315882874889087,1
0.23455628723737848,1
0.40339578454332553,1
0.490036231884058,1
0.35417653560713724,1
0.4247104247104247,1
0.3067596241285238,1
0.5805727119595733,1
0.6989169675090253,1
0.362094395280236,1
0.3158974358974359,1
0.3370998116760829,1
0.33155452436194893,1
0.47335072679836004,1
0.41701534170153415,1
0.4170755642787046,1
0.42128347183748843,1
0.24871531346351491,1
0.23045477772100154,1
0.3841320553780618,1
0.4214448669201521,1
0.3952934955050238,1
0.4301956636700159,1
0.2842377260981912,1
0.38583955829814875,1
0.6349153667441089,1
0.3169743358847366,1
0.5435148792813026,1
0.37261232176486414,1
0.6005285179475887,1
0.3767574692442882,1
0.5524531312325489,1
0.28138323069635246,1
0.33024282560706403,1
0.44200433034333436,1
0.4736716132120632,1
0.49517684887459806,1
0.4965317132882985,1
0.5612867443150305,1
0.4197769197769198,1
0.368171771392485,1
0.509905447996398,1
0.48274960794563515,1
0.2948449287510478,1
0.37763466042154564,1
0.2741663859885483,1
0.20760651987417786,1
0.39017735334242837,1
0.3724921979491752,1
0.26151560178306094,1
0.650958904109589,1
0.16520650813516896,1
0.41315550166717185,1
0.5227427019687713,1
0.2576644850155012,1
0.22739018087855298,1
0.3418705035971223,1
0.34630520332313075,1
0.314047619047619,1
0.535554131966688,1
0.31516661476175645,1
0.42285067873303167,1
0.37412199630314236,1
0.5122134535888764,1
0.37425024410656993,1
0.30397236614853196,1
0.3542006525285481,1
0.5428156748911466,1
0.3207219715376605,1
0.44382295719844356,1
0.4450327000934288,1
0.38832315003394435,1
0.08481110254433308,1
0.1567123287671233,1
0.4557004346372451,1
0.19519408502772642,1
0.515006821282401,1
0.5210801873794434,1
0.5116340560549973,1
0.4661498708010336,1
0.6384313725490196,1
0.4857068607068607,1
0.4732636754763368,1
0.48644138506466417,1
0.16673684210526316,1
0.3305654408857256,1
0.3926928281461434,1
0.6145833333333334,1
0.47806841046277665,1
0.5039707002211988,1
0.5396475178259115,1
0.2781813290287867,1
0.41863470802490893,1
0.43458814759597464,1
0.3965587873822204,1
0.4185616076150185,1
0.24689899586532782,1
0.300697350069735,1
0.3952348536419333,1
0.6036101083032491,1
0.18551587301587302,1
0.2415054887611082,1
0.23351023502653526,1
0.3332641196013289,1
0.30707721685165296,1
0.16140865737344093,1
0.3618187681393099,1
0.5117421007685738,1
0.5271424634885643,1
0.19607843137254902,1
0.5558362809499747,1
0.3849462365591398,1
0.24039478322171307,1
0.5177266576454669,1
0.3651640964808225,1
0.30617686268700933,1
0.4913249211356467,1
0.43329964628600304,1
0.2720989450709349,1
0.5322738386308068,1
0.5798090040927695,1
0.36552567237163813,1
0.38111736682546554,1
0.5838486722444526,1
0.6852324987225344,1
0.5954139137193937,1
0.3426558497011102,1
0.2942300343905235,1
0.5285807080220851,1
0.39699600385834366,1
0.30157138080909396,1
0.540018190086403,1
0.3465081723625557,1
0.38938978178492095,1
0.3562753036437247,1
0.4207394815129622,1
0.37185268695978957,1
0.5961592770403841,1
0.13643410852713178,1
0.47743467933491684,1
0.15555555555555556,1
0.31433677521842734,1
0.3334536268495128,1
0.330150068212824,1
0.38365943945002645,1
0.18690654672663667,1
0.3444745558566697,1
0.4372850071314708,1
0.038461538461538464,1
0.4664952595211313,1
0.5061530230069556,1
0.5459634328086947,1
0.3591138748542557,1
0.4326095862351495,1
0.25182829888712244,1
0.25415162454873647,1
0.6212365258332301,1
0.4231520223152022,1
0.47325176121616613,1
0.34386468804850806,1
0.5002186270222999,1
0.25972890249234803,1
0.3499379909053328,1
0.2674470959027465,1
0.3462749213011542,1
0.41020502543548637,1
0.35737764791818843,1
0.10416666666666667,1
0.4926924326079896,1
0.4752700397953383,1
0.2334512379989894,1
0.28033593976252535,1
0.2934222491664141,1
0.38719040247678016,1
0.417439293598234,1
0.4946782776971456,1
0.38695838695838697,1
0.3581447963800905,1
0.26718346253229974,1
0.31054081984154325,1
0.6589734757147778,1
0.5482866043613707,1
0.43572154471544716,1
0.3234413286142118,1
0.4983477576711251,1
0.44801173402868316,1
0.3665015758667267,1
0.4219858156028369,1
0.21869712351945855,1
0.5635128071092524,1
0.48828221363374724,1
0.5545293072824157,1
0.4693735498839907,1
0.26863157894736844,1
0.39995866060355517,1
0.7878787878787878,1
0.33767738198667824,1
0.42639109697933225,1
0.2527525131641934,1
0.39908256880733944,1
0.7023675310033822,1
0.3458119658119658,1
0.7096774193548387,1
0.6043434000678656,1
0.47464834805364736,1
0.3771804403774664,1
0.5336028297119757,1
0.512850929221036,1
0.2937567665102851,1
0.33960145944428854,1
0.3176296782665791,1
0.412625754527163,1
0.23090379008746356,1
0.49984428526938646,1
0.24301494476933072,1
0.391705069124424,1
0.3556323427781617,1
0.45707565660525284,1
0.35518268778422457,1
0.3880831046648373,1
0.5300695825049702,1
0.4911799294394355,1
0.3475530532698138,1
0.2806433721575152,1
0.6064782908339077,1
0.2223469960696238,1
0.5297443461160275,1
0.32493483927019984,1
0.37752037752037754,1
0.13513513513513514,1
0.46558704453441296,1
0.5865133298484057,1
0.5533314269373749,1
0.3579474342928661,1
0.3332650553052028,1
0.20012995451591942,1
0.5276286706662456,1
0.38609871924017847,1
0.5330101569713758,1
0.7714285714285715,1
0.5054972513743129,1
0.4677985948477752,1
0.41999609260525544,1
0.4030094864245993,1
0.327642402607481,1
0.3551192842942346,1
0.5577926920208799,1
0.34094076655052263,1
0.44390140246493837,1
0.2983645791783008,1
0.5352667382742571,1
0.22980030721966205,1
0.27621309806582967,1
0.4499810534293293,1
0.2891217119928667,1
0.26426426426426425,1
0.3890292313244316,1
0.16981132075471697,1
0.3786764705882353,1
0.3663269306154449,1
0.33348194382523405,1
